ID,RodentSurveyID,RodentSpeciesID,IDNum,SexID,AgeID,YearIDNumAssigned,ReproductiveStatusID,Weight,Recapture,Capture1,Capture2,Capture3,Capture4,Notes,CreatedDate
169647,759,111,NA,2,1,NA,32,11,1,C1,D1,,,,2016-01-27
169648,759,110,NA,1,3,NA,32,19,0,B3,,,,,2016-01-27
169649,759,110,NA,1,1,NA,32,27,0,B5,,,,,2016-01-27
169650,759,110,NA,1,1,NA,32,23,0,,A7,,,,2016-01-27
169651,759,110,NA,2,3,NA,32,14,0,,A5,,,,2016-01-27
169652,759,110,NA,2,1,NA,32,31,0,,A3,,,,2016-01-27
169653,759,112,NA,2,1,NA,32,19,0,,B1,,,,2016-01-27
169654,759,112,NA,1,1,NA,32,18,0,,B2,,,,2016-01-27
169655,759,110,NA,1,1,NA,32,25,0,,B6,,,,2016-01-27
169656,759,110,NA,1,1,NA,32,22,0,,B7,,,,2016-01-27
169657,759,110,NA,1,1,NA,32,22,0,,C7,,,,2016-01-27
169658,759,110,NA,1,1,NA,32,23,0,,C5,,,,2016-01-27
169659,759,117,NA,2,1,NA,32,150,0,,C3,,,weight = 150+. Proper scale unavailable.,2016-01-27
169660,759,110,NA,2,3,NA,32,19,0,,D3,,,,2016-01-27
169661,759,110,NA,1,1,NA,32,21,0,,E4,,,,2016-01-27
169662,759,110,NA,2,1,NA,32,24,0,,E1,,,,2016-01-27
169663,759,110,NA,1,1,NA,32,24,0,,F4,,,,2016-01-27
169664,759,112,NA,1,1,NA,32,18,0,,F5,,,,2016-01-27
169665,759,110,NA,1,1,NA,32,19,0,,F6,,,,2016-01-27
169666,759,110,NA,1,1,NA,32,22,0,,F7,,,,2016-01-27
169667,759,110,NA,1,3,NA,32,18,0,,G4,,,,2016-01-27
169668,759,112,NA,1,1,NA,32,12,0,,G3,,,,2016-01-27
169669,759,110,NA,2,1,NA,32,25,0,,G2,,,,2016-01-27
169670,759,110,NA,3,1,NA,32,NA,0,F7,,,,"""Dead, 8/13.""",2016-01-27
169671,760,112,NA,1,1,NA,32,16,0,G3,,,,,2016-01-27
169672,760,112,NA,1,1,NA,32,17,0,G4,,,,,2016-01-27
169673,760,115,NA,1,1,NA,32,36,0,G5,,,,,2016-01-27
169674,760,112,NA,1,1,NA,32,18,0,F6,,,,,2016-01-27
169675,760,112,NA,1,1,NA,32,17,0,F4,,,,,2016-01-27
169676,760,112,NA,1,1,NA,34,23,1,F3,E5,,,,2016-01-27
169677,760,112,NA,1,1,NA,32,16,0,F1,,,,,2016-01-27
169678,760,115,NA,2,1,NA,35,32,0,E4,,,,,2016-01-27
169679,760,115,NA,1,1,NA,31,42,1,E6,E6,,,,2016-01-27
169680,760,112,NA,1,1,NA,32,21,1,D6,D5,,,"""Only read 1 mark, same weight as E5.""",2016-01-27
169681,760,112,NA,1,1,NA,32,16,1,B5,C5,,,,2016-01-27
169682,760,112,NA,1,1,NA,32,19,1,B2,B2,,,,2016-01-27
169683,760,115,NA,1,1,NA,32,35,0,B1,,,,,2016-01-27
169684,760,112,NA,2,1,NA,32,13,1,A2,A2,,,,2016-01-27
169685,760,112,NA,1,1,NA,32,15,0,A7,,,,,2016-01-27
169686,760,115,NA,1,1,NA,32,34,0,,G1,,,,2016-01-27
169687,760,115,NA,2,1,NA,35,40,0,,G2,,,,2016-01-27
169688,760,112,NA,2,1,NA,32,12,0,,G5,,,,2016-01-27
169689,760,115,NA,2,1,NA,35,44,0,,G6,,,,2016-01-27
169690,760,112,NA,2,1,NA,32,19,0,,G7,,,,2016-01-27
169691,760,115,NA,1,1,NA,31,42,0,,F7,,,,2016-01-27
169692,760,112,NA,2,1,NA,32,22,0,,F5,,,,2016-01-27
169693,760,112,NA,1,1,NA,32,10,0,,F4,,,,2016-01-27
169694,760,115,NA,1,1,NA,32,30,0,,F3,,,,2016-01-27
169695,760,115,NA,2,1,NA,35,43,0,,F2,,,,2016-01-27
169696,760,112,NA,2,1,NA,32,17,0,,F1,,,,2016-01-27
169697,760,115,NA,1,1,NA,32,36,0,,E1,,,,2016-01-27
169698,760,112,NA,1,1,NA,31,20,0,,E2,,,,2016-01-27
169699,760,115,NA,1,1,NA,32,27,0,,E3,,,,2016-01-27
169700,760,112,NA,2,1,NA,32,17,0,,E4,,,,2016-01-27
169701,760,115,NA,1,1,NA,32,32,0,,E7,,,,2016-01-27
169702,760,115,NA,1,1,NA,32,35,0,,D6,,,,2016-01-27
169703,760,115,NA,1,1,NA,32,33,0,,D4,,,,2016-01-27
169704,760,112,NA,2,1,NA,32,20,0,,D1,,,,2016-01-27
169705,760,112,NA,1,1,NA,32,11,0,,C1,,,,2016-01-27
169706,760,112,NA,1,1,NA,32,13,0,,C2,,,,2016-01-27
169707,760,112,NA,2,1,NA,32,18,0,,C4,,,,2016-01-27
169708,760,115,NA,1,1,NA,32,35,0,,C6,,,,2016-01-27
169709,760,115,NA,1,1,NA,32,35,0,,C7,,,,2016-01-27
169710,760,112,NA,3,1,NA,32,13,0,,B7,,,,2016-01-27
169711,760,112,NA,1,1,NA,32,15,0,,A7,,,,2016-01-27
169712,760,112,NA,2,1,NA,32,18,0,,A6,,,,2016-01-27
169713,760,112,NA,1,1,NA,31,17,0,,B6,,,,2016-01-27
169714,760,115,NA,2,1,NA,35,44,0,,B5,,,,2016-01-27
169715,760,115,NA,1,1,NA,32,33,0,,A4,,,,2016-01-27
169716,760,112,NA,2,1,NA,32,18,0,,B4,,,,2016-01-27
169717,760,112,NA,2,1,NA,32,15,0,,B3,,,,2016-01-27
169718,760,112,NA,2,1,NA,32,15,0,,A3,,,,2016-01-27
169719,760,112,NA,2,1,NA,32,14,0,,B1,,,,2016-01-27
169720,760,112,NA,1,1,NA,32,15,0,,A1,,,,2016-01-27
169721,761,112,NA,2,1,NA,32,18,1,A1,A1,,,,2016-01-27
169722,761,112,NA,1,1,NA,32,19,0,A2,,,,,2016-01-27
169723,761,112,NA,2,1,NA,32,17,1,A3,A3,,,,2016-01-27
169724,761,112,NA,1,1,NA,31,23,0,A4,,,,,2016-01-27
169725,761,112,NA,2,1,NA,32,23,1,A5,A5,,,,2016-01-27
169726,761,112,NA,1,1,NA,32,18,1,A6,A6,,,,2016-01-27
169727,761,110,NA,1,1,NA,32,30,0,A7,,,,Questionable baileyi- could be pen?,2016-01-27
169728,761,112,NA,1,1,NA,32,19,1,B7,B7,,,,2016-01-27
169729,761,112,NA,2,1,NA,32,22,0,B4,,,,,2016-01-27
169730,761,112,NA,1,1,NA,32,20,0,B3,,,,,2016-01-27
169731,761,112,NA,1,1,NA,32,22,0,B1,,,,,2016-01-27
169732,761,112,NA,2,1,NA,32,17,0,C4,,,,,2016-01-27
169733,761,112,NA,1,1,NA,32,17,1,C5,C5,,,,2016-01-27
169734,761,125,NA,1,1,NA,32,152,0,C7,,,,,2016-01-27
169735,761,112,NA,2,1,NA,32,12,0,D7,,,,,2016-01-27
169736,761,125,NA,2,1,NA,32,152,0,D6,,,,,2016-01-27
169737,761,112,NA,1,1,NA,32,16,0,D5,,,,,2016-01-27
169738,761,112,NA,1,1,NA,32,16,0,D4,,,,,2016-01-27
169739,761,112,NA,1,1,NA,32,17,0,D3,,,,,2016-01-27
169740,761,112,NA,2,1,NA,32,24,1,D2,D2,,,,2016-01-27
169741,761,117,NA,1,1,NA,32,200,1,E3,E3,,,,2016-01-27
169742,761,115,NA,1,1,NA,32,40,1,E4,E4,,,,2016-01-27
169743,761,112,NA,1,1,NA,32,17,0,E7,,,,,2016-01-27
169744,761,112,NA,1,1,NA,31,20,1,F7,F7,,,,2016-01-27
169745,761,112,NA,2,1,NA,32,19,0,F6,,,,,2016-01-27
169746,761,112,NA,1,1,NA,32,18,1,F5,F5,,,,2016-01-27
169747,761,112,NA,1,1,NA,32,19,0,F3,,,,,2016-01-27
169748,761,112,NA,1,1,NA,32,18,1,F2,F2,,,,2016-01-27
169749,761,112,NA,2,1,NA,32,20,1,F1,F1,,,,2016-01-27
169750,761,112,NA,1,1,NA,32,19,0,G1,,,,,2016-01-27
169751,761,112,NA,2,1,NA,32,21,0,G2,,,,,2016-01-27
169752,761,112,NA,1,1,NA,32,18,0,G4,,,,,2016-01-27
169753,761,112,NA,1,1,NA,32,16,1,G5,G5,,,,2016-01-27
169754,761,112,NA,1,1,NA,32,21,0,G7,,,,,2016-01-27
169755,761,112,NA,2,1,NA,32,24,0,,A2,,,stub tail,2016-01-27
169756,761,112,NA,1,1,NA,32,16,0,,A4,,,,2016-01-27
169757,761,112,NA,2,1,NA,32,20,0,,B6,,,,2016-01-27
169758,761,112,NA,2,1,NA,32,21,0,,B5,,,,2016-01-27
169759,761,112,NA,2,1,NA,32,20,0,,B4,,,,2016-01-27
169760,761,117,NA,2,1,NA,32,91,0,,B3,,,,2016-01-27
169761,761,112,NA,1,1,NA,32,14,0,,B2,,,,2016-01-27
169762,761,112,NA,2,1,NA,32,21,0,,B1,,,,2016-01-27
169763,761,115,NA,2,1,NA,35,46,0,,C1,,,,2016-01-27
169764,761,112,NA,1,1,NA,32,15,0,,C2,,,,2016-01-27
169765,761,112,NA,1,1,NA,32,13,0,,C3,,,,2016-01-27
169766,761,115,NA,1,1,NA,31,43,0,,C4,,,,2016-01-27
169767,761,125,NA,1,1,NA,32,141,0,,D6,,,,2016-01-27
169768,761,112,NA,2,1,NA,32,19,0,,D5,,,,2016-01-27
169769,761,112,NA,2,1,NA,32,22,0,,D4,,,,2016-01-27
169770,761,112,NA,2,1,NA,32,19,0,,D3,,,,2016-01-27
169771,761,112,NA,2,1,NA,32,16,0,,D1,,,,2016-01-27
169772,761,112,NA,2,1,NA,32,18,0,,E1,,,,2016-01-27
169773,761,112,NA,2,1,NA,32,18,0,,E5,,,,2016-01-27
169774,761,112,NA,2,1,NA,32,20,0,,E6,,,,2016-01-27
169775,761,112,NA,1,1,NA,32,17,0,,E7,,,,2016-01-27
169776,761,112,NA,2,1,NA,32,17,0,,F6,,,,2016-01-27
169777,761,112,NA,1,1,NA,32,19,0,,F4,,,,2016-01-27
169778,761,112,NA,2,1,NA,32,18,0,,F3,,,,2016-01-27
169779,761,112,NA,2,1,NA,32,10,0,,G1,,,,2016-01-27
169780,761,112,NA,1,1,NA,32,17,0,,G2,,,,2016-01-27
169781,761,112,NA,2,1,NA,32,14,0,,G3,,,,2016-01-27
169782,761,112,NA,1,1,NA,32,20,0,,G6,,,,2016-01-27
169783,761,112,NA,1,1,NA,32,15,0,,G7,,,,2016-01-27
169785,762,115,NA,1,1,NA,31,49,1,A7,,A7,A7,,2016-01-27
169786,762,112,NA,1,1,NA,31,17,0,A6,,,,,2016-01-27
169788,762,112,NA,1,1,NA,31,14,1,A5,B3,B3,,,2016-01-28
169789,762,119,NA,1,1,NA,32,12,1,B4,,B4,,,2016-01-28
169790,762,115,NA,1,1,NA,31,38,1,B3,,,A2,many black ants,2016-01-28
169791,762,115,NA,2,1,NA,35,37,1,A3,A3,,A3,,2016-01-28
169792,762,115,NA,1,1,NA,32,28,1,B1,A1,A1,B1,,2016-01-28
169793,762,115,NA,1,1,NA,32,36,1,C2,C3,,,,2016-01-28
169794,762,115,NA,1,1,NA,31,38,1,C3,,,B4,,2016-01-28
169795,762,115,NA,1,1,NA,31,39,1,C5,C5,C5,C5,,2016-01-28
169796,762,112,NA,1,1,NA,32,16,1,C6,,B5,,,2016-01-28
169797,762,115,NA,2,1,NA,32,35,1,D6,D6,D6,,,2016-01-28
169798,762,115,NA,2,1,NA,32,35,1,D5,D5,D5,D5,,2016-01-28
169799,762,115,NA,1,1,NA,32,37,1,D4,D4,D4,D6,,2016-01-28
169800,762,115,NA,2,1,NA,35,37,1,D3,,,D3,,2016-01-28
169801,762,112,NA,1,1,NA,31,17,1,D2,D2,,,,2016-01-28
169802,762,112,NA,1,1,NA,34,20,1,D1,,D1,D1,,2016-01-28
169803,762,115,NA,2,1,NA,32,34,1,E6,,E6,E6,,2016-01-28
169804,762,115,NA,1,1,NA,32,40,1,E1,E1,E1,E1,,2016-01-28
169805,762,115,NA,2,1,NA,35,44,0,E5,,,,,2016-01-28
169806,762,115,NA,1,1,NA,31,38,1,E2,,E3,D2,,2016-01-28
169807,762,115,NA,2,1,NA,35,38,0,E3,,,,,2016-01-28
169808,762,115,NA,1,1,NA,32,37,1,E4,E5,,F4,,2016-01-28
169809,762,115,NA,2,1,NA,35,42,0,F1,,,,,2016-01-28
169810,762,115,NA,1,1,NA,31,32,1,G2,,G3,G3,,2016-01-28
169811,762,115,NA,1,1,NA,32,33,1,G3,G3,,F3,,2016-01-28
169812,762,115,NA,1,1,NA,32,35,0,F5,,,,,2016-01-28
169813,762,115,NA,1,1,NA,31,37,1,G5,G5,G5,G5,,2016-01-28
169814,762,115,NA,1,1,NA,32,36,1,F6,F6,,F6,,2016-01-28
169815,762,115,NA,1,1,NA,32,28,1,G6,G6,G6,,,2016-01-28
169816,762,112,NA,1,1,NA,32,14,1,F7,,F6,,,2016-01-28
169817,762,112,NA,2,1,NA,32,16,0,G7,,,,,2016-01-28
169818,762,115,NA,2,1,NA,35,37,1,,A7,,,,2016-01-28
169819,762,115,NA,2,1,NA,32,27,1,,A6,A6,A6,,2016-01-28
169820,762,115,NA,1,3,NA,32,19,1,,A5,A5,A5,,2016-01-28
169821,762,115,NA,2,1,NA,35,39,0,,A2,,,,2016-01-28
169822,762,112,NA,1,1,NA,32,11,0,,B1,,,,2016-01-28
169823,762,115,NA,2,1,NA,35,34,0,,B2,,,,2016-01-28
169824,762,115,NA,2,1,NA,35,42,0,,B4,,,,2016-01-28
169825,762,115,NA,1,1,NA,31,33,1,,B5,,B5,,2016-01-28
169826,762,119,NA,1,1,NA,32,9,0,,C7,,,,2016-01-28
169827,762,112,NA,1,2,NA,32,5,0,,C6,,,,2016-01-28
169828,762,115,NA,1,1,NA,32,24,0,,C4,,,,2016-01-28
169829,762,112,NA,2,1,NA,32,15,1,,D1,C1,,,2016-01-28
169830,762,119,NA,1,1,NA,32,9,1,,D3,D3,,,2016-01-28
169831,762,112,NA,1,1,NA,31,16,1,,E7,E7,E7,,2016-01-28
169832,762,112,NA,2,1,NA,32,14,1,,E6,F5,,,2016-01-28
169833,762,115,NA,2,1,NA,35,39,0,,E3,,,,2016-01-28
169834,762,112,NA,1,3,NA,32,8,0,,F1,,,amplus?,2016-01-28
169835,762,112,NA,2,1,NA,35,17,0,,G1,,,,2016-01-28
169836,762,119,NA,1,1,NA,32,10,1,,F2,,F2,,2016-01-28
169837,762,112,NA,1,1,NA,32,14,1,,G4,G4,,stub tail,2016-01-28
169838,762,117,NA,2,1,NA,32,153,0,,F7,,,,2016-01-28
169839,762,115,NA,2,1,NA,35,41,0,,,A4,,,2016-01-28
169840,762,115,NA,1,1,NA,32,33,0,,,A3,,,2016-01-28
169841,762,112,NA,1,1,NA,32,15,0,,,A2,,,2016-01-28
169842,762,115,NA,1,1,NA,31,36,0,,,B1,,,2016-01-28
169843,762,119,NA,2,1,NA,32,10,1,,,B2,B2,,2016-01-28
169844,762,115,NA,2,3,NA,32,18,1,,,C3,C3,,2016-01-28
169845,762,115,NA,2,1,NA,32,34,0,,,D7,,,2016-01-28
169846,762,119,NA,1,1,NA,32,8,1,,,E4,E4,,2016-01-28
169847,762,112,NA,2,1,NA,35,18,0,,,E2,,,2016-01-28
169848,762,112,NA,1,1,NA,34,20,0,,,F1,,,2016-01-28
169849,762,112,NA,2,1,NA,35,23,0,,,G1,,,2016-01-28
169850,762,115,NA,2,1,NA,35,35,0,,,,B3,,2016-01-28
169851,762,115,NA,1,3,NA,32,18,0,,,,C4,,2016-01-28
169852,762,119,NA,2,1,NA,32,9,0,,,,C2,,2016-01-28
169853,762,112,NA,2,1,NA,32,15,0,,,,C1,,2016-01-28
169854,762,115,NA,1,1,NA,31,37,0,,,,D7,,2016-01-28
169855,762,112,NA,2,1,NA,32,17,0,,,,G1,,2016-01-28
169856,762,115,NA,1,1,NA,32,30,0,,,,G4,,2016-01-28
169857,762,112,NA,2,1,NA,35,18,0,,,,F5,,2016-01-28
169858,763,119,NA,1,1,NA,32,12,0,G7,,,,,2016-01-28
169859,763,115,NA,1,1,NA,32,39,1,G5,G5,G5,F5,,2016-01-28
169860,763,112,NA,1,1,NA,32,19,1,G3,G3,G3,,,2016-01-28
169861,763,115,NA,2,1,NA,35,42,0,G2,,,,,2016-01-28
169862,763,119,NA,2,1,NA,32,9,0,F1,,,,,2016-01-28
169863,763,115,NA,1,1,NA,32,40,1,F2,F2,,F2,,2016-01-28
169864,763,112,NA,1,3,NA,32,9,0,F3,,,,,2016-01-28
169865,763,115,NA,2,1,NA,35,43,1,F4,,F4,,,2016-01-28
169866,763,115,NA,2,1,NA,35,40,0,F5,,,,,2016-01-28
169867,763,115,NA,1,1,NA,34,52,1,F6,,G4,,,2016-01-28
169868,763,112,NA,2,1,NA,35,19,1,E7,C7,C7,,,2016-01-28
169869,763,115,NA,2,1,NA,35,40,1,D6,,,C6,,2016-01-28
169870,763,115,NA,2,1,NA,35,45,0,E6,,,,,2016-01-28
169871,763,115,NA,1,1,NA,31,36,1,E5,E6,E5,E5,,2016-01-28
169872,763,115,NA,2,1,NA,32,27,0,E4,,,,,2016-01-28
169873,763,117,NA,1,1,NA,32,110,1,E3,E3,,,,2016-01-28
169874,763,115,NA,1,1,NA,32,34,1,D2,D2,,,,2016-01-28
169875,763,115,NA,1,1,NA,31,45,1,E2,E2,E2,D3,,2016-01-28
169876,763,112,NA,1,1,NA,31,17,0,E1,,,,,2016-01-28
169877,763,115,NA,2,1,NA,35,42,1,C1,C1,,C2,,2016-01-28
169878,763,112,NA,1,1,NA,32,16,0,C2,,,,,2016-01-28
169879,763,112,NA,2,1,NA,35,23,1,B2,B3,,,,2016-01-28
169880,763,115,NA,1,1,NA,32,39,1,B3,C3,C4,C3,,2016-01-28
169881,763,112,NA,2,3,NA,32,10,0,C3,,,,,2016-01-28
169882,763,115,NA,2,1,NA,35,41,1,C4,B5,B5,C5,,2016-01-28
169883,763,112,NA,1,3,NA,32,10,0,B4,,,,,2016-01-28
169884,763,115,NA,2,1,NA,35,45,1,C5,,D5,,,2016-01-28
169885,763,115,NA,2,1,NA,35,41,1,B5,A5,A7,A6,,2016-01-28
169886,763,119,NA,1,1,NA,32,12,1,B6,B6,A6,,,2016-01-28
169887,763,115,NA,2,1,NA,35,44,0,C7,,,,,2016-01-28
169888,763,119,NA,1,1,NA,32,7,0,A5,,,,,2016-01-28
169889,763,115,NA,2,1,NA,35,46,1,A4,,A5,A5,,2016-01-28
169890,763,112,NA,1,1,NA,31,19,1,A2,A2,B4,B3,,2016-01-28
169891,763,112,NA,1,1,NA,31,23,1,A1,A1,,,,2016-01-28
169892,763,119,NA,1,1,NA,32,11,0,,G6,,,,2016-01-28
169893,763,115,NA,1,1,NA,31,41,0,,G4,,,,2016-01-28
169894,763,119,NA,2,1,NA,32,11,1,,G2,G2,,,2016-01-28
169895,763,115,NA,1,3,NA,32,22,1,,F1,,E1,,2016-01-28
169896,763,112,NA,1,1,NA,32,13,1,,F3,,F3,,2016-01-28
169897,763,112,NA,1,1,NA,32,16,0,,F4,,,,2016-01-28
169898,763,112,NA,1,1,NA,32,37,0,,F6,,,,2016-01-28
169899,763,115,NA,1,1,NA,32,36,0,,E7,,,,2016-01-28
169900,763,119,NA,1,1,NA,32,10,1,,E4,E4,,,2016-01-28
169901,763,115,NA,1,1,NA,32,38,0,,E1,,,,2016-01-28
169902,763,115,NA,2,1,NA,35,47,0,,D1,,,,2016-01-28
169903,763,115,NA,2,1,NA,35,41,0,,D4,,,,2016-01-28
169904,763,119,NA,1,1,NA,32,10,0,,C5,,,,2016-01-28
169905,763,115,NA,2,1,NA,32,34,0,,C4,,,Died during processing,2016-01-28
169906,763,112,NA,2,1,NA,35,16,0,,C2,,,,2016-01-28
169907,763,119,NA,1,1,NA,32,11,0,,B1,,,,2016-01-28
169908,763,112,NA,1,1,NA,31,16,1,,B2,,B2,,2016-01-28
169909,763,115,NA,2,1,NA,35,44,0,,A3,,,,2016-01-28
169910,763,119,NA,2,1,NA,32,10,1,,B4,,B4,,2016-01-28
169911,763,115,NA,2,1,NA,32,29,1,,A6,B6,,,2016-01-28
169912,763,115,NA,1,1,NA,32,36,1,,A7,,A7,,2016-01-28
169913,763,119,NA,2,1,NA,32,10,1,,,F1,F1,,2016-01-28
169914,763,112,NA,1,1,NA,32,18,0,,,F2,,,2016-01-28
169915,763,112,NA,2,1,NA,35,21,1,,,F3,G3,,2016-01-28
169916,763,112,NA,1,1,NA,32,18,1,,,E3,E3,,2016-01-28
169917,763,115,NA,1,3,NA,32,26,0,,,E1,,,2016-01-28
169918,763,119,NA,1,1,NA,32,10,0,,,D2,,,2016-01-28
169919,763,115,NA,2,1,NA,32,33,0,,,D3,,,2016-01-28
169920,763,112,NA,1,1,NA,32,16,0,,,C3,,,2016-01-28
169921,763,119,NA,2,1,NA,32,11,1,,,C2,C1,,2016-01-28
169922,763,112,NA,1,3,NA,32,8,0,,,C1,,,2016-01-28
169923,763,119,NA,1,3,NA,32,9,1,,,A1,A1,,2016-01-28
169924,763,112,NA,1,1,NA,32,20,0,,,,G4,,2016-01-28
169925,763,112,NA,2,1,NA,35,20,0,,,,G2,,2016-01-28
169926,763,119,NA,1,1,NA,32,10,0,,,,F4,,2016-01-28
169927,763,115,NA,1,1,NA,32,37,0,,,,A2,,2016-01-28
169928,763,115,NA,2,1,NA,35,36,0,,,,A3,,2016-01-28
169929,763,119,NA,2,1,NA,32,9,0,,,,B5,,2016-01-28
169930,763,119,NA,1,1,NA,32,9,0,,,,B6,,2016-01-28
169931,764,112,NA,2,1,NA,32,20,0,A2,,,,,2016-01-28
169932,764,115,NA,1,1,NA,32,34,1,A4,A4,,,,2016-01-28
169933,764,112,NA,1,1,NA,32,15,0,A5,,,,,2016-01-28
169934,764,112,NA,1,1,NA,31,16,1,A6,A7,,,,2016-01-28
169935,764,115,NA,2,1,NA,35,47,0,B6,,,,stub tail,2016-01-28
169936,764,115,NA,2,1,NA,32,37,0,B5,,,,,2016-01-28
169937,764,119,NA,1,1,NA,32,9,1,C1,C2,,,,2016-01-28
169938,764,115,NA,2,1,NA,32,28,1,C2,B2,,,,2016-01-28
169939,764,119,NA,1,1,NA,32,12,0,C3,,,,,2016-01-28
169940,764,115,NA,2,1,NA,35,45,1,C5,C5,,,,2016-01-28
169941,764,112,NA,2,3,NA,32,12,0,D7,,,,,2016-01-28
169942,764,115,NA,2,1,NA,35,45,0,E5,,,,,2016-01-28
169943,764,119,NA,1,1,NA,32,7,0,E1,,,,,2016-01-28
169944,764,115,NA,1,1,NA,31,38,0,F4,,,,,2016-01-28
169945,764,115,NA,1,1,NA,31,42,1,F7,F7,,,,2016-01-28
169946,764,119,NA,1,1,NA,32,10,1,D4,D3,,,,2016-01-28
169947,764,112,NA,1,1,NA,32,13,1,D3,C3,,,,2016-01-28
169948,764,115,NA,1,1,NA,32,33,0,D2,,,,,2016-01-28
169949,764,112,NA,1,1,NA,32,15,0,,A2,,,,2016-01-28
169950,764,112,NA,1,1,NA,32,14,0,,A3,,,,2016-01-28
169951,764,112,NA,2,1,NA,32,20,0,,A5,,,,2016-01-28
169952,764,112,NA,2,1,NA,32,15,0,,A6,,,,2016-01-28
169953,764,115,NA,1,1,NA,32,39,0,,B6,,,,2016-01-28
169954,764,112,NA,1,1,NA,32,14,0,,B5,,,,2016-01-28
169955,764,115,NA,1,1,NA,32,24,0,,B1,,,,2016-01-28
169956,764,119,NA,1,1,NA,32,10,0,,C1,,,,2016-01-28
169957,764,115,NA,1,1,NA,32,40,0,,C2,,,,2016-01-28
169958,764,115,NA,2,1,NA,32,41,0,,C7,,,,2016-01-28
169959,764,119,NA,1,1,NA,32,10,0,,D2,,,,2016-01-28
169960,764,115,NA,2,1,NA,32,34,0,,D1,,,,2016-01-28
169961,764,112,NA,2,1,NA,32,13,0,,E2,,,,2016-01-28
169962,764,119,NA,1,1,NA,32,12,0,,E7,,,,2016-01-28
169963,764,119,NA,1,1,NA,32,11,0,,G6,,,,2016-01-28
169964,764,115,NA,NA,NA,NA,NA,NA,0,,F5,,,escaped,2016-01-28
169965,764,115,NA,1,1,NA,32,32,0,,G5,,,,2016-01-28
169966,764,112,NA,2,2,NA,32,7,0,,F4,,,,2016-01-28
169967,764,119,NA,1,1,NA,32,11,0,,G3,,,,2016-01-28
169968,764,119,NA,1,1,NA,32,13,0,,F1,,,,2016-01-28
169969,765,115,NA,1,1,NA,32,29,0,A7,,,,,2016-01-28
169970,765,115,NA,2,1,NA,35,41,0,D7,,,,,2016-01-28
169971,765,112,NA,1,1,NA,31,22,0,F7,,,,,2016-01-28
169972,765,112,NA,1,1,NA,32,19,1,G7,G7,,,,2016-01-28
169973,765,112,NA,2,1,NA,32,23,1,G6,G6,,,,2016-01-28
169974,765,112,NA,1,1,NA,32,13,1,F6,F6,,,,2016-01-28
169975,765,112,NA,2,1,NA,32,15,0,E6,,,,,2016-01-28
169976,765,112,NA,1,1,NA,31,21,0,C6,,,,,2016-01-28
169977,765,112,NA,1,1,NA,32,12,1,B6,B6,,,,2016-01-28
169978,765,112,NA,1,1,NA,32,12,1,A5,A5,,,,2016-01-28
169979,765,115,NA,1,1,NA,32,35,0,B5,,,,,2016-01-28
169980,765,112,NA,1,1,NA,32,17,1,C5,C5,,,,2016-01-28
169981,765,112,NA,2,1,NA,32,16,0,D5,,,,,2016-01-28
169982,765,112,NA,2,1,NA,32,16,0,E5,,,,,2016-01-28
169983,765,112,NA,1,1,NA,32,12,1,F5,F5,,,,2016-01-28
169984,765,110,NA,1,1,NA,31,26,0,G5,,,,,2016-01-28
169985,765,112,NA,1,1,NA,31,19,1,G4,G4,,,,2016-01-28
169986,765,112,NA,1,1,NA,32,19,0,F4,,,,,2016-01-28
169987,765,112,NA,2,1,NA,32,14,1,D4,C4,,,,2016-01-28
169988,765,112,NA,1,1,NA,31,20,0,C4,,,,,2016-01-28
169989,765,112,NA,2,1,NA,32,20,0,B4,,,,,2016-01-28
169990,765,112,NA,2,1,NA,32,22,0,A4,,,,,2016-01-28
169991,765,112,NA,2,1,NA,32,18,1,A3,A3,,,,2016-01-28
169992,765,112,NA,2,1,NA,32,18,0,B3,,,,,2016-01-28
169993,765,112,NA,1,1,NA,32,17,1,C3,E3,,,,2016-01-28
169994,765,112,NA,2,1,NA,32,16,0,D3,,,,,2016-01-28
169995,765,112,NA,1,1,NA,32,15,1,E3,D4,,,,2016-01-28
169996,765,112,NA,1,1,NA,32,12,0,F3,,,,,2016-01-28
169997,765,110,NA,1,1,NA,32,27,1,G3,G3,,,,2016-01-28
169998,765,112,NA,1,1,NA,32,12,0,G2,,,,,2016-01-28
169999,765,112,NA,2,1,NA,32,15,1,G1,G1,,,,2016-01-28
170000,765,112,NA,1,1,NA,31,21,0,F1,,,,,2016-01-28
170001,765,112,NA,1,1,NA,32,15,0,D1,,,,,2016-01-28
170002,765,112,NA,1,1,NA,31,20,1,B1,B1,,,,2016-01-28
170003,765,115,NA,2,1,NA,32,20,0,A1,,,,,2016-01-28
170004,765,112,NA,1,1,NA,32,18,0,B2,,,,,2016-01-28
170005,765,112,NA,1,1,NA,32,16,0,C2,,,,,2016-01-28
170006,765,112,NA,2,1,NA,32,18,0,D2,,,,,2016-01-28
170007,765,117,NA,2,1,NA,32,190,0,E2,,,,,2016-01-28
170008,765,112,NA,1,1,NA,32,20,0,,A7,,,,2016-01-28
170009,765,115,NA,1,1,NA,32,35,0,,D7,,,,2016-01-28
170010,765,112,NA,1,1,NA,32,10,0,,E7,,,,2016-01-28
170011,765,112,NA,2,1,NA,32,16,0,,F7,,,,2016-01-28
170012,765,112,NA,1,1,NA,32,20,0,,E6,,,,2016-01-28
