year,season,date,habitat,night,web,trap,recap,spp,sex,age,weight,repro,recond,incomplete,marked,dead,closed,newborn
2005,S,2005-04-07,JC,2,3,24,N,DIME,NA,NA,0,NA,NA,Y,U,NA,NA,NA
2005,S,2005-04-08,JC,3,1,31,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2005,S,2005-04-08,JC,3,1,48,Y,CHPE,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2005,S,2005-04-08,JC,3,1,37,Y,PELE,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2005,S,2005-04-08,JC,3,1,22,Y,CHPE,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2005,S,2005-04-08,JC,3,2,79,N,PELE,M,A,11,N,NA,NA,NA,NA,NA,NA
2005,S,2005-04-08,JC,3,2,94,Y,CHPE,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2005,S,2005-04-08,JC,3,2,56,Y,CHPE,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2005,S,2005-04-08,JC,3,2,72,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2005,S,2005-04-08,JC,3,3,16,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2005,S,2005-04-08,JC,3,3,17,N,SPSP,M,A,120,Y,S,NA,NA,NA,NA,NA
2005,S,2005-04-08,JC,3,3,19,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2005,S,2005-04-08,JC,3,3,22,N,CHPE,M,A,17,Y,PS,NA,NA,NA,NA,NA
2005,S,2005-04-08,JC,3,3,23,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2005,S,2005-04-08,JC,3,3,24,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2005,S,2005-04-08,JC,3,3,31,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2005,S,2005-04-08,JC,3,3,29,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2005,S,2005-04-07,JC,2,2,48,N,DIME,F,A,66,Y,P,NA,NA,NA,1,NA
2005,S,2005-04-07,JC,2,3,145,N,CHPE,M,A,17,Y,S,NA,NA,NA,NA,NA
2005,S,2005-04-07,JC,2,3,81,N,DIME,M,A,43,Y,S,NA,NA,NA,NA,NA
2005,S,2005-04-07,JC,2,3,46,N,SPSP,F,A,115,N,NA,NA,NA,NA,NA,NA
2005,S,2005-04-08,JC,3,1,49,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2005,S,2005-04-08,JC,3,1,96,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,1,NA
2005,S,2005-04-08,JC,3,1,134,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2005,S,2005-04-08,JC,3,2,130,N,PELE,M,A,10,Y,S,NA,NA,NA,NA,NA
2005,S,2005-04-08,JC,3,2,24,N,DIME,M,A,44,Y,S,NA,NA,NA,1,NA
2005,S,2005-04-08,JC,3,3,145,Y,CHPE,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2005,S,2005-04-08,JC,3,3,48,N,PELE,M,A,9,Y,S,NA,NA,NA,NA,NA
2005,S,2005-04-08,JC,3,3,58,Y,SPSP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2005,S,2005-04-08,JC,3,3,62,N,SPSP,M,A,118,Y,S,NA,NA,NA,NA,NA
2005,S,2005-04-08,JC,3,3,52,Y,CHPE,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2005,S,2005-04-06,JC,1,1,97,N,CHPE,M,A,13,Y,PS,NA,NA,NA,NA,NA
2005,S,2005-04-06,JC,1,1,24,N,CHPE,M,A,16,Y,S,NA,NA,NA,NA,NA
2005,S,2005-04-06,JC,1,1,12,N,DIME,M,A,49,Y,PS,NA,NA,NA,NA,NA
2005,S,2005-04-06,JC,1,2,46,N,PGFL,M,A,10,Y,S,NA,NA,NA,NA,NA
2005,S,2005-04-06,JC,1,2,121,N,PERO1,M,A,18,Y,S,NA,NA,NA,NA,NA
2005,S,2005-04-06,JC,1,3,145,N,CHPE,M,A,15,Y,S,NA,NA,NA,NA,NA
2005,S,2005-04-06,JC,1,3,69,N,PEBO,F,A,15,N,NA,NA,NA,NA,NA,NA
2005,S,2005-04-06,JC,1,3,70,N,PGFL,M,A,9,Y,S,NA,NA,NA,NA,NA
2005,S,2005-04-06,JC,1,3,137,N,PELE,M,A,22,Y,S,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,1,84,N,DIME,M,A,45,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,1,55,N,DIME,F,A,47,Y,L,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,1,72,N,DIME,F,A,53,Y,P,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,1,71,N,DIME,M,A,52,Y,S,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,1,67,N,DIME,M,A,47,Y,S,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,1,66,N,DIME,M,A,50,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,2,143,N,DIME,M,A,52,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,2,36,N,DIME,M,A,44,Y,S,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,2,35,N,DIME,F,A,43,Y,P,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,2,34,N,DIME,M,A,52,Y,S,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,2,32,N,ONAR,M,A,23,Y,S,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,2,79,N,CHPE,M,A,18,Y,S,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,2,81,N,DIME,M,A,41,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,2,82,N,DIME,F,A,52,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,2,84,N,DIME,M,A,52,Y,S,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,3,108,N,DIME,F,A,47,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,3,107,N,ONAR,F,A,22,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,3,92,N,ONAR,M,A,20,Y,S,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,3,79,N,DIME,M,A,49,Y,S,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,3,84,N,DIME,F,A,46,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,3,54,N,CHPE,M,A,15,Y,S,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,3,55,N,DIME,M,A,50,Y,S,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,3,58,N,DIME,F,A,47,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,3,59,N,DIME,F,A,51,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,3,60,N,DIME,F,A,44,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,1,55,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,1,60,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,1,71,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,1,70,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,1,67,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,1,15,N,DIME,M,A,46,Y,S,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,2,118,Y,ONAR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,2,115,N,DIME,M,A,58,Y,S,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,2,112,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,2,108,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,2,103,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,2,64,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,2,82,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,2,79,Y,CHPE,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,2,78,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,3,108,N,NEAL,F,A,165,Y,L,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,3,102,Y,ONAR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,3,9,Y,PELE,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,3,10,Y,ONAR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,3,11,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,3,12,N,NEAL,NA,J,84,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,3,23,N,DIME,NA,J,23,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,3,21,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,3,58,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,1,57,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,2,144,N,NEAL,F,A,180,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,2,142,N,DIME,NA,J,26,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,2,34,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,2,36,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,2,42,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,2,61,Y,ONAR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,2,64,N,ONAR,M,A,19,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,3,132,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,3,131,N,DIME,NA,J,31,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,3,127,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,3,13,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,3,21,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,3,22,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,3,24,N,NEAL,NA,J,59,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,3,36,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,3,34,N,CHPE,F,A,13,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,3,52,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,3,54,N,SPSP,M,A,90,Y,S,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,1,145,N,DIME,M,A,48,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,1,10,N,DIME,F,A,42,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,1,24,N,DIME,F,A,48,Y,V,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,1,22,N,DIME,NA,J,28,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,1,18,N,REME,F,A,11,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,1,31,N,DIME,NA,J,27,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,1,36,N,DIME,F,A,49,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,1,47,N,DIME,F,A,48,Y,L,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,1,46,N,DIME,M,A,48,Y,S,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,1,108,N,DIME,F,A,50,Y,P,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,1,107,N,DIME,M,A,51,Y,S,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,1,101,N,DIME,F,A,46,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,2,5,N,NEAL,NA,J,0,N,NA,Y,N,NA,NA,NA
1999,S,1999-04-20,JC,1,2,7,N,DIME,M,A,47,Y,S,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,2,9,N,DIME,M,A,49,Y,S,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,2,12,N,DIME,F,A,46,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,2,22,N,DIME,M,A,51,Y,S,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,2,54,N,DIME,M,A,48,Y,S,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,2,67,N,DIME,M,A,48,Y,S,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,3,102,N,DIME,NA,J,28,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,3,127,N,DIME,NA,J,26,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,3,129,N,DIME,F,A,46,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,3,131,N,DIME,M,A,49,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,3,132,N,DIME,NA,J,29,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,3,144,N,CHPE,M,A,14,Y,S,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,3,142,N,ONAR,M,A,24,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,3,135,N,NEAL,NA,J,122,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,3,134,N,NEAL,M,A,234,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,1,84,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,1,106,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,1,120,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,1,117,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,1,113,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,1,127,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,1,132,N,DIME,M,A,48,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,1,143,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,1,144,N,SPSP,NA,NA,0,NA,NA,Y,U,NA,NA,NA
1999,S,1999-04-21,JC,2,1,141,N,NEAL,F,A,105,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,1,7,N,ONAR,NA,NA,0,NA,NA,Y,N,NA,NA,NA
1999,S,1999-04-21,JC,2,1,10,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,1,11,N,ONAR,F,A,21,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,1,12,N,DIME,M,A,50,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,1,22,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,1,21,N,DIME,F,A,47,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,2,34,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,2,35,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,2,48,N,ONAR,M,A,25,Y,S,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,2,51,N,DIME,NA,J,24,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,2,55,Y,ONAR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,2,60,N,NEAL,NA,J,72,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,3,117,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,3,126,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,3,131,N,DIME,NA,J,27,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,3,132,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,3,144,Y,CHPE,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,3,135,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,3,41,Y,CHPE,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,3,48,N,NEAL,NA,J,49,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,3,60,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,3,59,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,1,84,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,1,79,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,1,89,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,1,95,N,NEAL,F,A,184,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,1,96,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,1,106,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,1,98,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,1,114,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,1,120,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,1,132,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,1,127,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,1,125,N,DIME,NA,J,28,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,1,121,Y,ONAR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,1,137,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,1,143,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,1,144,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,1,10,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,1,14,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,1,21,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,1,22,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,1,24,Y,ONAR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,1,36,N,REME,NA,NA,0,NA,NA,Y,U,NA,NA,NA
1999,S,1999-04-22,JC,3,1,35,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,1,34,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,1,33,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,2,131,N,PELE,F,A,0,N,NA,Y,M,NA,NA,NA
1999,S,1999-04-22,JC,3,2,3,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,2,4,N,NEAL,F,A,182,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,2,6,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,2,7,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,2,12,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,2,21,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,2,20,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,2,51,Y,ONAR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,2,54,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,2,60,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,3,118,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,3,117,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,3,105,Y,ONAR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,3,108,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,3,96,N,DIME,M,A,48,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,3,95,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,3,86,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,3,45,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,3,47,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,3,48,N,NEAL,NA,J,115,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,3,60,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,3,58,N,DIME,M,A,47,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,1,128,N,DIME,F,A,52,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,1,130,N,DIME,F,A,52,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,1,140,N,DIME,M,A,45,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,1,118,N,DIME,F,A,52,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,1,120,N,DIME,NA,J,30,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,2,120,N,DIME,NA,J,35,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,2,118,N,ONAR,F,A,28,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,2,115,N,DIME,M,A,48,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,2,91,N,DIME,M,A,38,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,2,93,N,DIME,M,A,51,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,2,96,N,DIME,F,A,51,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,2,108,N,DIME,F,A,47,Y,L,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,3,112,N,DIME,M,A,58,Y,S,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,3,9,N,PELE,F,A,21,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,3,11,N,DIME,F,A,50,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,3,33,N,DIME,M,A,58,Y,S,NA,NA,NA,NA,NA
1999,S,1999-04-20,JC,1,3,40,N,DIME,M,A,51,Y,S,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,1,33,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,1,34,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,1,35,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,1,45,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,1,43,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,2,3,N,DIME,NA,J,30,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,2,7,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,2,9,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,2,12,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,2,22,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,2,21,N,DIME,M,A,50,Y,S,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,3,93,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,3,92,N,ONAR,M,A,23,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,3,76,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,3,79,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,3,82,N,DIME,F,A,49,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,3,84,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1999,S,1999-04-21,JC,2,3,36,N,DIME,F,A,59,N,NA,NA,NA,NA,NA,NA
1999,S,1999-04-22,JC,3,1,71,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
