year,location,season,night,web,trap,recap,species,sex,age,reprod,mass,l_tag,r_tag,field_comments,qaqc_comments,site
1998,5plarrea,3,3,5,41,y,NEMI,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,5,45,n,PGFV,m,a,NA,8,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,5,59,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,5,60,y,DIME,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,5,67,n,ONAR,m,a,NA,17,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,5,71,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,5,84,n,DIME,m,a,NA,37,NA,NA,NA,NA,core_creosote
1998,5plarrea,3,3,5,93,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1998,core_PJ,1,1,1,104,n,PETR,f,a,p,34,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,1,12,n,PEBO,m,a,st,25,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,1,120,n,PEBO,f,a,NA,22,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,1,128,n,PETR,m,a,NA,22,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,1,131,n,PETR,m,a,st,26,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,1,19,n,PETR,m,a,NA,27,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,1,23,n,PETR,f,a,NA,29,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,1,5,n,PGFV,m,a,NA,5,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,1,51,n,PEBO,m,a,st,27,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,1,53,n,PEBO,f,a,NA,26,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,1,56,n,PETR,f,a,NA,21,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,1,59,n,PEBO,f,a,v,24,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,1,60,n,PEBO,m,a,st,26,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,1,71,n,PEBO,f,a,NA,30,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,1,81,n,PETR,f,a,NA,31,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,1,83,n,PEBO,m,a,st,27,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,1,84,n,PEBO,m,a,st,22,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,1,94,n,PETR,m,a,st,26,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,1,96,n,PETR,m,a,st,23,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,2,101,n,PETR,m,a,st,26,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,2,108,n,PETR,m,a,st,21,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,2,11,n,PETR,f,a,NA,23,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,2,113,n,PETR,m,a,st,26,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,2,115,n,PETR,f,a,NA,19,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,2,126,n,PETR,f,a,NA,26,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,2,22,n,PETR,m,a,st,24,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,2,23,n,PETR,f,a,p,25,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,2,33,n,PETR,f,a,p,34,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,2,43,n,PETR,m,a,NA,21,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,2,44,n,PEMA,m,a,NA,14,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,2,45,n,PEBO,m,a,NA,26,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,2,5,n,PETR,f,a,p,34,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,2,53,n,PEBO,m,a,NA,22,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,2,54,n,PEBO,f,a,NA,24,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,2,57,n,PETR,m,a,st,26,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,2,58,n,PETR,m,a,st,22,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,2,59,n,PETR,f,a,NA,27,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,2,60,n,PEBO,f,a,NA,27,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,2,72,n,PETR,m,j,NA,14,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,2,73,n,PETR,f,a,NA,18,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,2,78,n,PETR,m,a,st,23,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,2,80,n,PEBO,f,a,NA,25,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,2,91,n,PEBO,f,a,NA,26,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,2,92,n,PEBO,m,a,st,23,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,2,95,n,PEBO,m,a,st,26,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,100,n,PETR,m,a,NA,25,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,102,n,PETR,m,a,NA,24,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,103,n,PETR,f,a,NA,21,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,104,n,PETR,m,a,st,25,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,110,n,PEBO,m,a,st,27,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,118,n,PETR,f,a,NA,22,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,12,n,PETR,m,a,st,29,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,125,n,PEBO,m,j,NA,20,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,13,n,PGFV,m,a,st,9,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,131,n,PEBO,f,j,NA,16,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,132,n,PETR,m,a,st,26,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,139,n,PEBO,m,a,st,25,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,142,n,PETR,f,a,p,22,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,143,n,PEBO,m,a,st,21,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,143,n,PEBO,NA,NA,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,144,n,PEBO,m,a,st,24,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,19,n,PEBO,m,a,st,27,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,21,n,PETR,m,a,st,24,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,24,n,PETR,f,a,v,25,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,32,n,NEAL,NA,NA,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,34,n,PEBO,f,a,NA,20,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,36,n,PEBO,m,a,st,24,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,4,n,PEBO,m,a,st,27,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,41,n,PEBO,m,a,st,26,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,45,n,PGFV,f,a,NA,8,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,55,n,PETR,f,a,p,37,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,65,n,PETR,m,a,st,28,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,70,n,PETR,f,a,NA,30,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,72,n,PEBO,m,a,NA,25,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,80,n,PEBO,f,j,NA,19,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,83,n,PEBO,m,a,st,28,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,84,n,PEBO,m,a,st,27,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,9,n,PETR,f,a,p,29,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,93,n,PEBO,m,a,st,22,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,3,98,n,PEBO,f,a,p,28,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,4,104,n,NEAL,f,a,p,188,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,4,107,n,PEBO,m,a,st,24.6,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,4,111,n,PETR,f,a,NA,20.9,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,4,115,n,PETR,m,a,st,26.7,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,4,127,n,PETR,m,a,st,22.8,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,4,128,n,PETR,f,a,NA,18.4,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,4,132,n,PETR,f,a,NA,24.2,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,4,143,n,PETR,m,a,st,20.6,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,4,144,n,PGFV,f,a,p,7.7,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,4,21,n,PETR,m,a,st,25,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,4,23,n,PETR,f,a,p,31,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,4,29,n,PETR,m,a,st,21,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,4,32,n,PETR,m,a,NA,22,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,4,35,n,PGFV,f,a,NA,7,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,4,54,n,PETR,f,a,NA,17,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,4,55,n,PETR,m,a,st,24,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,4,59,n,PETR,m,a,st,22,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,4,60,n,NEAL,f,j,NA,37.9,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,4,62,n,PETR,m,a,st,20.8,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,4,65,n,PEBO,m,a,NA,21.1,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,4,68,n,PEBO,m,a,NA,20.7,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,4,70,n,PEBO,f,a,NA,21.9,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,4,71,n,PETR,f,a,NA,19.1,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,4,75,n,PEBO,m,a,st,20.7,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,4,8,n,PETR,m,a,st,24,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,4,81,n,PETR,f,a,NA,23.1,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,4,83,n,PEBO,m,j,NA,14.6,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,4,89,n,PETR,m,a,NA,24.8,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,4,91,n,PGFV,f,a,NA,7.1,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,4,92,n,PEBO,f,a,NA,22.7,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,5,107,n,PEBO,NA,NA,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,5,110,n,PEBO,m,j,NA,21,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,5,111,n,PGFV,m,a,NA,6,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,5,112,n,PEBO,f,j,NA,16,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,5,113,n,PETR,m,a,NA,23,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,5,117,n,PEBO,f,a,NA,22,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,5,144,n,PEBO,m,a,st,27,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,5,22,n,PEBO,f,j,NA,6,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,5,24,n,PETR,f,a,p,31,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,5,28,n,PEBO,f,j,NA,9,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,5,34,n,PEBO,m,a,st,23,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,5,39,n,PEBO,m,j,NA,18,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,5,4,n,PEBO,m,a,st,19,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,5,40,n,PEBO,m,a,st,27,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,5,43,n,PETR,m,a,st,26,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,5,46,n,PEBO,m,a,st,26,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,5,47,n,PETR,f,a,p,32,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,5,6,n,PEBO,m,a,NA,20,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,5,60,n,PETR,f,a,NA,26,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,5,62,n,PEBO,f,a,NA,20,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,5,7,n,PEBO,f,j,NA,18,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,5,70,n,PEBO,m,a,st,27,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,5,71,n,PEBO,m,a,NA,22,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,5,77,n,PEBO,f,a,NA,20,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,5,78,n,PEBO,f,j,NA,20,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,5,83,n,PEBO,f,a,NA,22,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,5,91,n,PETR,m,a,st,25,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,1,5,93,n,PETR,m,a,st,28,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,1,104,n,PETR,m,a,st,25,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,1,11,y,PGFV,f,j,NA,8,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,1,115,y,PEBO,f,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,1,12,y,PEBO,m,a,st,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,1,120,n,PEBO,f,a,NA,26,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,1,128,n,PEBO,m,a,st,23,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,1,131,y,PETR,f,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,1,18,y,PETR,m,a,st,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,1,23,y,PETR,m,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,1,34,n,PETR,f,a,NA,22,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,1,47,y,PETR,f,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,1,51,y,PEBO,f,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,1,56,y,PETR,f,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,1,59,y,PEBO,m,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,1,60,n,PEBO,f,a,p,35,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,1,71,y,PEBO,f,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,1,73,y,PETR,f,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,1,80,n,PEBO,m,a,st,29,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,1,84,y,PEXX,m,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,1,96,y,PEBO,m,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,2,11,n,PETR,m,a,st,25.3,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,2,132,n,PETR,f,j,NA,16.4,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,2,33,n,PETR,m,j,NA,19.3,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,2,46,n,PETR,m,j,NA,22.5,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,2,5,n,PETR,m,a,st,24.4,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,2,68,n,PEBO,m,a,st,23.4,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,2,72,n,PETR,m,j,NA,19.9,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,2,76,n,PEBO,m,a,NA,22.6,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,2,80,n,PETR,m,a,st,24.3,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,2,92,n,PETR,f,j,NA,20.3,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,2,95,n,PETR,m,a,NA,19.7,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,3,103,y,PETR,m,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,3,117,n,PETR,m,a,st,25,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,3,119,n,PEBO,f,a,NA,21,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,3,12,y,PETR,NA,NA,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,3,125,y,PETR,m,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,3,131,y,PETR,m,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,3,132,n,PEBO,f,a,p,32,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,3,139,n,PEBO,m,j,NA,14,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,3,142,y,PEBO,m,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,3,144,y,PEBO,m,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,3,19,n,PEBO,f,j,NA,16,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,3,24,y,PETR,f,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,3,3,n,PETR,f,a,NA,24,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,3,32,n,NEAL,f,a,NA,142,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,3,33,y,PEBO,m,a,st,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,3,34,y,PEXX,NA,NA,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,3,36,y,PEBO,m,a,st,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,3,38,n,PEBO,f,a,NA,21,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,3,45,n,PETR,f,j,NA,19,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,3,47,n,PETR,f,a,NA,29,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,3,55,y,PETR,f,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,3,65,n,PETR,m,a,NA,23,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,3,71,n,PETR,m,j,NA,20,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,3,72,y,PETR,f,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,3,74,y,PEBO,m,a,st,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,3,82,n,PETR,f,a,p,28,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,3,84,n,PEBO,m,a,NA,23,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,3,86,y,PEBO,m,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,3,9,y,PETR,f,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,3,92,y,PEBO,m,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,3,93,y,PEBO,NA,NA,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,3,96,n,PEBO,f,a,p,30,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,4,104,n,PEBO,f,j,NA,16.7,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,4,130,n,PEBO,m,j,NA,19.3,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,4,132,n,PETR,m,a,NA,20.3,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,4,143,n,PETR,f,j,NA,16.4,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,4,144,n,PETR,f,a,p,26,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,4,15,n,PETR,f,a,NA,21.7,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,4,17,n,PETR,m,j,NA,13.6,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,4,21,n,PETR,m,a,st,30,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,4,35,n,PETR,m,j,NA,18.8,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,4,53,n,PETR,m,a,NA,20,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,4,59,n,PETR,m,a,NA,21.8,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,4,60,n,PETR,m,a,NA,22.1,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,4,67,n,PEBO,m,a,NA,20.2,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,4,71,n,PETR,m,j,NA,17.1,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,4,91,n,PEBO,m,a,st,24.5,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,4,92,n,PETR,m,j,NA,17.6,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,5,117,n,PETR,m,a,st,27,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,5,118,n,PETR,m,a,st,28,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,5,121,y,PEBO,f,NA,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,5,131,n,PGFV,f,a,NA,8,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,5,137,n,PGFV,f,a,NA,8,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,5,141,y,PEBO,m,a,st,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,5,143,y,PEBO,f,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,5,144,n,PEBO,m,a,st,27,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,5,20,y,PETR,f,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,5,25,n,PEBO,m,a,NA,21,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,5,3,y,PETR,m,a,st,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,5,34,y,PEBO,m,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,5,43,n,PETR,m,a,st,26,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,5,44,n,PETR,f,a,NA,21,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,5,46,n,PETR,m,a,st,25,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,5,72,n,PEBO,NA,NA,st,25,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,5,75,n,PGFV,m,a,st,7,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,5,78,y,PEBO,f,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,5,83,y,PEBO,f,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,2,5,94,y,PEBO,m,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,3,1,105,n,PETR,m,a,NA,32,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,3,1,12,n,PEBO,m,j,NA,22,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,3,1,120,y,PEBO,f,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,3,1,125,y,PETR,m,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,3,1,128,y,PEBO,f,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,3,1,131,n,PEBO,f,a,NA,30,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,3,1,142,n,PETR,m,j,NA,21,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,3,1,19,y,PETR,m,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,3,1,23,n,PETR,m,a,st,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,3,1,24,n,PEBO,m,a,st,28,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,3,1,34,n,PEBO,m,j,NA,14,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,3,1,47,n,PEBO,m,a,st,24,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,3,1,48,y,PETR,f,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,3,1,53,y,PEBO,f,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,3,1,56,y,PETR,f,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,3,1,60,y,PEBO,m,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,3,1,71,n,PETR,f,a,st,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,3,1,73,n,PETR,m,a,NA,25,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,3,1,81,y,PETR,f,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,3,1,83,y,PEBO,m,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,3,1,84,y,PEBO,m,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,3,1,92,y,PEBO,m,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,3,1,93,y,PETR,f,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,3,1,96,y,PETR,m,a,NA,NA,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,3,2,118,n,PEBO,f,a,NA,22.4,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,3,2,126,n,PGFV,m,a,st,7.6,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,3,2,24,n,PETR,m,a,st,27.3,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,3,2,29,n,PEBO,m,a,st,19.9,NA,NA,NA,NA,core_PJ
1998,core_PJ,1,3,2,56,n,PETR,f,a,NA,21.3,NA,NA,NA,NA,core_PJ
