year,season,date,habitat,night,web,trap,recap,species,sex,age,weight_g
2004,F,2004-10-14,JG,2,2,21,N,DISP,F,A,177
2004,F,2004-10-14,JG,2,2,18,N,SPSP,M,A,58
2004,F,2004-10-14,JG,2,1,58,N,DISP,F,A,145
2004,F,2004-10-14,JG,2,1,31,N,CHPE,F,A,14
2004,F,2004-10-14,JG,2,1,7,N,CHPE,M,A,12
2004,F,2004-10-15,JG,3,1,34,N,CHPE,F,A,13
2004,F,2004-10-15,JG,3,1,48,N,SPSP,F,A,82
2004,F,2004-10-15,JG,3,2,67,N,SPSP,M,A,90
2004,F,2004-10-15,JG,3,2,105,N,DIOR,F,A,58
2004,F,2004-10-15,JG,3,3,123,N,SPSP,M,A,88
2004,F,2004-10-15,JG,3,3,120,N,SPSP,NA,J,52
2004,F,2004-10-15,JG,3,3,91,N,SPSP,NA,J,78
2004,F,2004-10-14,JG,2,2,8,N,DISP,F,A,145
2004,F,2004-10-14,JG,2,1,12,N,DIOR,F,A,76
2004,F,2004-10-13,JG,1,3,41,N,DISP,M,A,140
2004,F,2004-10-13,JG,1,3,60,N,DIOR,M,A,48
2004,F,2004-10-13,JG,1,2,23,N,DIOR,M,A,58
2004,F,2004-10-13,JG,1,2,113,N,DIOR,M,A,62
2004,F,2004-10-13,JG,1,2,114,N,DIOR,M,A,62
2004,F,2004-10-13,JG,1,2,86,N,DIOR,M,A,63
2004,F,2004-10-13,JG,1,1,127,N,DIOR,F,A,72
2004,F,2004-10-13,JG,1,1,131,N,DIOR,M,A,59
2004,F,2004-10-14,JG,2,3,65,N,DISP,M,A,0
2004,F,2004-10-14,JG,2,3,76,N,PGFL,F,A,11
2004,F,2004-10-14,JG,2,2,35,N,DIOR,F,A,72
2004,F,2004-10-14,JG,2,1,53,N,DIOR,M,A,61
2004,F,2004-10-14,JG,2,1,5,N,DIOR,M,A,49
2004,F,2004-10-14,JG,2,1,11,N,DIOR,F,A,61
2004,F,2004-10-15,JG,3,1,35,N,DIOR,M,A,55
2004,F,2004-10-15,JG,3,2,119,N,DIOR,F,A,57
2004,F,2004-10-15,JG,3,2,113,N,DIOR,M,A,65
2004,F,2004-10-15,JG,3,3,129,N,SPSP,F,A,115
2004,F,2004-10-15,JG,3,3,83,N,SPSP,F,A,130
2004,F,2004-10-13,JG,1,1,10,N,ONLE,NA,NA,0
2004,F,2004-10-13,JG,1,3,71,N,DISP,M,A,137
2004,F,2004-10-13,JG,1,3,80,N,DIOR,F,A,50
2004,F,2004-10-13,JG,1,2,43,N,DIOR,F,A,56
2004,F,2004-10-13,JG,1,2,44,N,DISP,M,A,133
2004,F,2004-10-13,JG,1,2,45,N,CHPE,F,A,18
2004,F,2004-10-13,JG,1,2,53,N,DISP,F,A,84
2004,F,2004-10-13,JG,1,2,144,N,CHPE,M,A,15
2004,F,2004-10-13,JG,1,1,25,N,DISP,M,A,160
2004,F,2004-10-13,JG,1,1,36,N,DIOR,F,A,55
2004,F,2004-10-13,JG,1,1,70,N,CHPE,F,A,13
2004,F,2004-10-13,JG,1,1,72,N,DISP,M,A,171
2005,F,2005-10-04,JG,1,3,44,N,DIOR,F,A,62
2005,F,2005-10-04,JG,1,3,45,N,CHPE,M,A,14
2005,F,2005-10-04,JG,1,3,111,N,CHPE,M,A,15
2005,F,2005-10-04,JG,1,3,112,N,CHPE,M,A,0
2005,F,2005-10-04,JG,1,2,17,N,CHPE,M,A,15
2005,F,2005-10-04,JG,1,2,20,N,SPSP,M,A,80
2005,F,2005-10-04,JG,1,2,32,N,ONLE,NA,NA,0
2005,F,2005-10-04,JG,1,2,28,N,CHPE,F,A,16
2005,F,2005-10-04,JG,1,1,65,N,DIOR,M,A,60
2005,F,2005-10-04,JG,1,1,80,N,CHPE,F,A,17
2005,F,2005-10-04,JG,1,1,75,N,DIOR,F,A,64
2005,F,2005-10-04,JG,1,1,25,N,DIOR,M,A,68
2005,F,2005-10-04,JG,1,1,32,N,SPSP,M,A,82
2005,F,2005-10-04,JG,1,1,36,N,ONLE,M,A,35
2005,F,2005-10-05,JG,2,1,89,N,DIOR,M,A,63
2005,F,2005-10-05,JG,2,1,105,N,CHPE,F,A,16
2005,F,2005-10-05,JG,2,1,100,N,PGFL,F,A,6
2005,F,2005-10-05,JG,2,1,30,N,DIOR,F,A,59
2005,F,2005-10-05,JG,2,1,58,N,CHPE,F,A,14
2005,F,2005-10-05,JG,2,2,43,N,DIOR,M,A,63
2005,F,2005-10-05,JG,2,2,45,N,DIOR,M,A,61
2005,F,2005-10-05,JG,2,2,46,N,CHPE,M,A,17
2005,F,2005-10-05,JG,2,2,48,N,CHPE,F,A,16
2005,F,2005-10-05,JG,2,2,49,N,DIOR,M,A,58
2005,F,2005-10-05,JG,2,2,114,N,DIOR,M,A,72
2005,F,2005-10-05,JG,2,2,116,N,CHPE,M,A,17
2005,F,2005-10-05,JG,2,3,27,N,CHPE,F,A,18
2005,F,2005-10-05,JG,2,3,142,N,CHPE,F,A,13
2005,F,2005-10-05,JG,2,3,123,N,DIME,F,A,44
2005,F,2005-10-06,JG,3,3,71,N,DIME,M,A,62
2005,F,2005-10-06,JG,3,3,72,N,CHPE,F,A,15
2005,F,2005-10-06,JG,3,3,84,N,CHPE,F,A,16
2005,F,2005-10-06,JG,3,3,82,N,DISP,F,A,110
2005,F,2005-10-06,JG,3,3,80,N,DIOR,F,A,53
2005,F,2005-10-06,JG,3,3,75,N,PGFL,M,A,7
2005,F,2005-10-06,JG,3,3,93,N,DIOR,F,A,54
2005,F,2005-10-06,JG,3,3,125,N,PGFL,M,A,6
2005,F,2005-10-06,JG,3,2,42,N,DIOR,F,A,53
2005,F,2005-10-06,JG,3,2,43,N,CHPE,F,A,16
2005,F,2005-10-06,JG,3,2,48,N,CHPE,M,A,14
2005,F,2005-10-06,JG,3,2,94,N,DIOR,F,A,72
2005,F,2005-10-06,JG,3,2,107,N,CHPE,F,A,16
2005,F,2005-10-06,JG,3,2,106,N,CHPE,M,A,15
2005,F,2005-10-06,JG,3,1,69,N,CHPE,M,A,15
2005,F,2005-10-06,JG,3,1,84,N,DIOR,F,A,57
2005,F,2005-10-06,JG,3,1,131,N,DIOR,F,A,74
2005,F,2005-10-06,JG,3,1,123,N,SPSP,NA,J,95
2005,F,2005-10-04,JG,1,3,65,N,CHPE,M,A,13
2005,F,2005-10-04,JG,1,3,84,N,CHPE,M,A,15
2005,F,2005-10-04,JG,1,3,76,N,CHPE,M,A,13
2005,F,2005-10-04,JG,1,3,93,N,DIOR,M,A,61
2005,F,2005-10-04,JG,1,3,94,N,DIOR,M,A,53
2005,F,2005-10-04,JG,1,3,95,N,CHPE,M,A,12
2005,F,2005-10-04,JG,1,2,110,N,DIOR,M,A,42
2005,F,2005-10-04,JG,1,2,131,N,DIOR,M,A,50
2005,F,2005-10-04,JG,1,2,121,N,DIOR,M,A,55
2005,F,2005-10-04,JG,1,2,48,N,ONAR,M,A,19
2005,F,2005-10-04,JG,1,2,54,N,CHPE,F,A,12
2005,F,2005-10-04,JG,1,1,88,N,CHPE,M,A,12
2005,F,2005-10-04,JG,1,1,105,N,CHPE,M,A,12
2005,F,2005-10-04,JG,1,1,141,N,DIOR,M,A,55
2005,F,2005-10-04,JG,1,1,4,N,CHPE,F,A,15
2005,F,2005-10-04,JG,1,1,41,N,CHPE,M,A,12
2005,F,2005-10-04,JG,1,1,45,N,CHPE,M,A,14
2005,F,2005-10-04,JG,1,1,59,N,DIOR,M,A,54
2005,F,2005-10-05,JG,2,1,67,N,CHPE,M,A,15
2005,F,2005-10-05,JG,2,1,70,N,DIOR,M,A,0
2005,F,2005-10-05,JG,2,1,71,N,DISP,M,A,130
2005,F,2005-10-05,JG,2,1,83,N,DIOR,F,A,65
2005,F,2005-10-05,JG,2,1,80,N,CHPE,M,A,12
2005,F,2005-10-05,JG,2,1,135,N,DIOR,M,A,49
2005,F,2005-10-05,JG,2,1,139,N,DIOR,M,A,52
2005,F,2005-10-05,JG,2,2,69,N,SPSP,M,A,90
2005,F,2005-10-05,JG,2,2,71,N,CHPE,M,A,13
2005,F,2005-10-05,JG,2,2,72,N,CHPE,M,A,15
2005,F,2005-10-05,JG,2,2,83,N,DIOR,M,A,53
2005,F,2005-10-05,JG,2,2,126,N,DIOR,M,A,41
2005,F,2005-10-05,JG,2,2,129,N,DIOR,F,A,55
2005,F,2005-10-05,JG,2,2,120,N,CHPE,M,A,12
2005,F,2005-10-05,JG,2,3,72,N,SPSP,NA,J,50
2005,F,2005-10-05,JG,2,3,79,N,CHPE,M,A,13
2005,F,2005-10-05,JG,2,3,90,N,DIOR,NA,NA,0
2005,F,2005-10-05,JG,2,3,92,N,CHPE,M,A,12
2005,F,2005-10-05,JG,2,3,93,N,DIOR,M,A,0
2005,F,2005-10-05,JG,2,3,132,N,DIOR,M,A,50
2005,F,2005-10-06,JG,3,3,19,N,CHPE,M,A,15
2005,F,2005-10-06,JG,3,3,20,N,DIOR,M,A,49
2005,F,2005-10-06,JG,3,3,35,N,SPSP,F,A,110
2005,F,2005-10-06,JG,3,3,25,N,DIOR,M,A,50
2005,F,2005-10-06,JG,3,3,142,N,CHPE,M,A,15
2005,F,2005-10-06,JG,3,3,143,N,CHPE,M,A,12
2005,F,2005-10-06,JG,3,3,12,N,SPSP,NA,J,45
2005,F,2005-10-06,JG,3,2,139,N,SPSP,M,A,80
2005,F,2005-10-06,JG,3,2,141,N,DIOR,M,A,50
2005,F,2005-10-06,JG,3,2,143,N,DIOR,M,A,46
2005,F,2005-10-06,JG,3,2,111,N,ONLE,M,A,41
2005,F,2005-10-06,JG,3,2,120,N,DIOR,F,A,54
2005,F,2005-10-06,JG,3,2,125,N,PGFL,M,A,5
2005,F,2005-10-06,JG,3,1,48,N,DIOR,M,A,35
2005,F,2005-10-06,JG,3,1,58,N,CHPE,M,A,11
2005,F,2005-10-06,JG,3,1,54,N,SPSP,M,A,0
2005,F,2005-10-06,JG,3,1,52,N,CHPE,M,A,11
2005,F,2005-10-06,JG,3,1,143,N,DIOR,M,A,53
2005,F,2005-10-06,JG,3,1,11,N,CHPE,M,A,11
2005,F,2005-10-04,JG,1,3,20,N,CHPE,M,A,14
2005,F,2005-10-04,JG,1,3,36,N,SPSP,NA,J,79
2005,F,2005-10-04,JG,1,3,34,N,SPSP,NA,J,72
2005,F,2005-10-04,JG,1,3,138,N,ONLE,NA,NA,0
2005,F,2005-10-04,JG,1,3,140,N,ONLE,F,A,36
2005,F,2005-10-04,JG,1,2,139,N,DIOR,M,A,55
2005,F,2005-10-04,JG,1,2,144,N,CHPE,M,A,14
2005,F,2005-10-04,JG,1,2,72,N,SPSP,M,A,0
2005,F,2005-10-04,JG,1,2,106,N,DIOR,F,A,66
2005,F,2005-10-04,JG,1,1,118,N,DIOR,M,A,53
2005,F,2005-10-04,JG,1,1,119,N,NEMI,NA,J,146
2005,F,2005-10-04,JG,1,1,128,N,ONLE,M,A,34
2005,F,2005-10-04,JG,1,1,124,N,DISP,M,A,158
2005,F,2005-10-04,JG,1,1,17,N,CHPE,F,A,16
2005,F,2005-10-04,JG,1,1,24,N,CHPE,M,A,13
2005,F,2005-10-05,JG,2,1,119,N,CHPE,M,A,13
2005,F,2005-10-05,JG,2,1,137,N,PGFL,F,A,7
2005,F,2005-10-05,JG,2,1,121,N,PGFL,M,A,7
2005,F,2005-10-05,JG,2,2,17,N,CHPE,NA,NA,0
2005,F,2005-10-05,JG,2,2,19,N,DIOR,M,A,51
2005,F,2005-10-05,JG,2,2,22,N,DISP,M,A,128
2005,F,2005-10-05,JG,2,2,89,N,CHPE,F,A,13
2005,F,2005-10-05,JG,2,2,96,N,CHPE,M,A,14
2005,F,2005-10-05,JG,2,3,41,N,DISP,M,A,112
2005,F,2005-10-05,JG,2,3,46,N,ONLE,M,A,34
2005,F,2005-10-05,JG,2,3,60,N,DIOR,F,A,58
2005,F,2005-10-05,JG,2,3,59,N,DIOR,M,A,57
2005,F,2005-10-05,JG,2,3,118,N,CHPE,F,A,14
2005,F,2005-10-06,JG,3,3,39,N,NEMI,NA,J,130
2005,F,2005-10-06,JG,3,3,58,N,CHPE,M,A,14
2005,F,2005-10-06,JG,3,3,57,N,PGFL,M,A,8
2005,F,2005-10-06,JG,3,3,117,N,DIOR,M,A,69
2005,F,2005-10-06,JG,3,3,120,N,DIOR,F,A,58
2005,F,2005-10-06,JG,3,3,132,N,DIOR,M,A,60
2005,F,2005-10-06,JG,3,3,129,N,ONLE,F,A,27
2005,F,2005-10-06,JG,3,2,17,N,CHPE,M,A,13
2005,F,2005-10-06,JG,3,2,19,N,CHPE,F,A,13
2005,F,2005-10-06,JG,3,2,124,N,DIOR,F,A,59
2005,F,2005-10-06,JG,3,2,36,N,DIOR,F,A,41
2005,F,2005-10-06,JG,3,2,62,N,SPSP,NA,J,70
2005,F,2005-10-06,JG,3,2,68,N,DIOR,M,A,56
2005,F,2005-10-06,JG,3,2,83,N,CHPE,M,A,12
2005,F,2005-10-06,JG,3,1,35,N,CHPE,F,A,14
2005,F,2005-10-06,JG,3,1,88,N,CHPE,F,A,12
2005,F,2005-10-06,JG,3,1,93,N,CHPE,F,A,16
2005,F,2005-10-06,JG,3,1,106,N,DIOR,F,A,53
2003,F,2003-10-29,JG,1,3,101,N,DIOR,M,A,61
2003,F,2003-10-29,JG,1,3,120,N,DIOR,F,A,54
2003,F,2003-10-29,JG,1,3,118,N,DIOR,M,A,51
2003,F,2003-10-29,JG,1,3,123,N,DIOR,M,A,0
2003,F,2003-10-29,JG,1,3,139,N,DIOR,F,A,47
2003,F,2003-10-29,JG,1,3,144,N,DIOR,M,A,53
2003,F,2003-10-29,JG,1,2,34,N,DIOR,M,A,54
2003,F,2003-10-29,JG,1,2,32,N,DIOR,F,A,58
2003,F,2003-10-29,JG,1,2,72,N,DIOR,F,A,56
2003,F,2003-10-29,JG,1,2,69,N,DIOR,F,A,59
2003,F,2003-10-29,JG,1,2,66,N,DIOR,M,A,61
2003,F,2003-10-29,JG,1,2,63,N,DIOR,F,A,56
2003,F,2003-10-29,JG,1,2,95,N,DIOR,M,A,59
2003,F,2003-10-29,JG,1,2,84,N,DIOR,M,A,58
2003,F,2003-10-29,JG,1,2,73,N,DIOR,NA,NA,0
2003,F,2003-10-29,JG,1,1,80,N,DIOR,F,A,55
2003,F,2003-10-29,JG,1,1,100,N,DIOR,F,A,68
2003,F,2003-10-29,JG,1,1,102,N,CHPE,M,A,14
2003,F,2003-10-29,JG,1,1,103,N,DIOR,M,A,60
2003,F,2003-10-29,JG,1,1,104,N,DIOR,F,A,44
2003,F,2003-10-29,JG,1,1,106,N,ONLE,NA,NA,32
2003,F,2003-10-29,JG,1,1,108,N,DIOR,M,A,58
2003,F,2003-10-29,JG,1,1,95,N,DIOR,M,A,63
2003,F,2003-10-29,JG,1,1,92,N,DIOR,F,A,45
2003,F,2003-10-29,JG,1,1,127,N,DIOR,M,A,51
2003,F,2003-10-29,JG,1,1,132,N,DIOR,F,A,45
2003,F,2003-10-30,JG,2,2,70,N,DIOR,M,A,55
2003,F,2003-10-30,JG,2,2,74,N,CHPE,M,A,13
2003,F,2003-10-30,JG,2,2,95,N,DIOR,F,A,51
2003,F,2003-10-30,JG,2,2,114,N,ONLE,M,A,40
2003,F,2003-10-30,JG,2,1,131,N,DIOR,M,A,52
2003,F,2003-10-30,JG,2,1,132,N,CHPE,M,A,14
2003,F,2003-10-31,JG,3,2,43,N,DIOR,M,A,55
2003,F,2003-10-30,JG,2,3,71,N,DIOR,M,A,58
2003,F,2003-10-30,JG,2,3,59,N,CHPE,M,A,13
2003,F,2003-10-30,JG,2,3,40,N,DISP,M,A,140
2003,F,2003-10-30,JG,2,3,14,N,CHPE,M,A,14
2003,F,2003-10-30,JG,2,3,16,N,CHPE,M,A,14
2003,F,2003-10-30,JG,2,2,56,N,CHPE,M,A,12
2003,F,2003-10-30,JG,2,2,23,N,DIOR,F,A,43
2003,F,2003-10-30,JG,2,2,18,N,ONLE,F,A,32
2003,F,2003-10-30,JG,2,2,131,N,CHPE,M,A,12
2003,F,2003-10-30,JG,2,2,111,N,SPSP,M,A,100
2003,F,2003-10-30,JG,2,1,27,N,CHPE,M,A,12
2003,F,2003-10-30,JG,2,1,21,N,CHPE,M,A,17
2003,F,2003-10-30,JG,2,1,69,N,DISP,NA,NA,0
2003,F,2003-10-30,JG,2,1,70,N,CHPE,M,A,14
2003,F,2003-10-30,JG,2,1,79,N,CHPE,M,A,13
2003,F,2003-10-30,JG,2,1,108,N,DIOR,M,A,50
2003,F,2003-10-29,JG,1,3,77,N,DIOR,M,A,46
2003,F,2003-10-29,JG,1,3,72,N,DIOR,F,A,50
2003,F,2003-10-29,JG,1,3,58,N,DISP,M,A,129
2003,F,2003-10-29,JG,1,3,56,N,DIOR,M,A,55
2003,F,2003-10-29,JG,1,3,55,N,DISP,M,A,110
2003,F,2003-10-29,JG,1,3,41,N,DISP,M,A,110
2003,F,2003-10-29,JG,1,3,47,N,DIOR,M,A,40
2003,F,2003-10-29,JG,1,3,21,N,DIOR,M,A,48
2003,F,2003-10-29,JG,1,3,12,N,DIOR,M,A,52
2003,F,2003-10-29,JG,1,3,93,N,DIOR,NA,NA,0
2003,F,2003-10-29,JG,1,3,94,N,DIOR,M,A,52
2003,F,2003-10-29,JG,1,3,95,N,DIOR,M,A,53
2003,F,2003-10-29,JG,1,2,48,N,CHPE,F,A,13
2003,F,2003-10-29,JG,1,2,46,N,CHPE,M,A,18
2003,F,2003-10-29,JG,1,2,44,N,DIOR,M,A,60
2003,F,2003-10-29,JG,1,2,23,N,DIOR,M,A,58
2003,F,2003-10-29,JG,1,2,136,N,DIOR,M,A,60
2003,F,2003-10-29,JG,1,2,139,N,DIOR,F,A,62
2003,F,2003-10-29,JG,1,2,142,N,DIOR,M,A,55
2003,F,2003-10-29,JG,1,2,144,N,DIOR,F,A,54
2003,F,2003-10-29,JG,1,2,115,N,DIOR,M,A,52
2003,F,2003-10-29,JG,1,2,120,N,DIOR,F,A,55
2003,F,2003-10-29,JG,1,2,108,N,DISP,F,A,141
2003,F,2003-10-29,JG,1,2,103,N,DIME,M,A,49
2003,F,2003-10-29,JG,1,2,102,N,DISP,M,A,120
2003,F,2003-10-29,JG,1,1,51,N,DIOR,M,A,51
2003,F,2003-10-29,JG,1,1,52,N,DIOR,F,A,61
2003,F,2003-10-29,JG,1,1,55,N,DISP,M,A,145
2003,F,2003-10-29,JG,1,1,56,N,DIOR,F,A,56
2003,F,2003-10-29,JG,1,1,58,N,DIOR,M,A,33
2003,F,2003-10-29,JG,1,1,59,N,DISP,F,A,119
2003,F,2003-10-29,JG,1,1,46,N,DIOR,M,A,35
2003,F,2003-10-29,JG,1,1,28,N,CHPE,M,A,12
2003,F,2003-10-29,JG,1,1,32,N,DIOR,M,A,56
2003,F,2003-10-29,JG,1,1,34,N,DIOR,F,A,55
2003,F,2003-10-29,JG,1,1,24,N,DIOR,F,A,53
2003,F,2003-10-29,JG,1,1,4,N,DISP,M,A,150
2003,F,2003-10-29,JG,1,1,9,N,DIOR,M,A,48
2003,F,2003-10-29,JG,1,1,144,N,DIOR,M,A,50
2003,F,2003-10-29,JG,1,1,135,N,DIOR,F,A,55
2003,F,2003-10-29,JG,1,1,119,N,DIOR,F,A,51
2003,F,2003-10-31,JG,3,3,36,N,CHPE,M,A,14
2003,F,2003-10-31,JG,3,3,12,N,CHPE,M,A,14
2003,F,2003-10-31,JG,3,1,57,N,DISP,M,A,110
2003,F,2003-10-31,JG,3,1,59,N,DIOR,M,A,56
2003,F,2003-10-31,JG,3,1,2,N,DIOR,M,A,51
2003,F,2003-10-31,JG,3,1,10,N,DIOR,M,A,56
2003,F,2003-10-31,JG,3,1,12,N,DIOR,M,A,56
2003,F,2003-10-31,JG,3,2,95,N,DIOR,M,A,52
2003,F,2003-10-31,JG,3,2,92,N,DIOR,M,A,50
1995,S,1995-04-04,JG,1,1,11,N,ONLE,F,A,38
1995,S,1995-04-04,JG,1,1,101,N,DIOR,M,A,61
1995,S,1995-04-04,JG,1,1,120,N,DIOR,F,A,60
1995,S,1995-04-04,JG,1,2,105,N,DIOR,F,A,61
1995,S,1995-04-04,JG,1,2,144,N,NEMI,F,A,268
1995,S,1995-04-04,JG,1,3,33,N,DIOR,F,A,59
1995,S,1995-04-04,JG,1,3,34,N,DIOR,M,A,67
1995,S,1995-04-05,JG,2,1,33,N,DIOR,M,A,63
1995,S,1995-04-05,JG,2,1,59,N,NEMI,F,A,244
1995,S,1995-04-05,JG,2,3,12,N,SPSP,F,A,106
1995,S,1995-04-06,JG,3,1,120,N,SPSP,M,A,129
1995,S,1995-04-06,JG,3,3,120,N,DIOR,F,A,67
1996,S,1996-04-09,JG,1,1,4,N,DIOR,M,A,56
1996,S,1996-04-09,JG,1,1,5,N,DIOR,F,A,55
1996,S,1996-04-09,JG,1,1,11,N,DIOR,F,A,51
1996,S,1996-04-09,JG,1,1,21,N,DIOR,M,A,56
1996,S,1996-04-09,JG,1,1,23,N,DIOR,NA,J,35
1996,S,1996-04-09,JG,1,1,35,N,DIOR,M,A,54
1996,S,1996-04-09,JG,1,1,46,N,DIOR,F,A,44
1996,S,1996-04-09,JG,1,1,56,N,DIOR,M,A,56
1996,S,1996-04-09,JG,1,1,65,N,DIOR,M,A,45
1996,S,1996-04-09,JG,1,1,81,N,DIOR,M,A,51
1996,S,1996-04-09,JG,1,1,82,N,DIOR,NA,J,33
1996,S,1996-04-09,JG,1,1,89,N,DIOR,F,A,44
1996,S,1996-04-09,JG,1,1,105,N,DIOR,F,A,33
1996,S,1996-04-09,JG,1,1,118,N,DIOR,F,A,46
1996,S,1996-04-09,JG,1,1,119,N,DIOR,M,A,56
1996,S,1996-04-09,JG,1,1,120,N,DIOR,M,A,52
1996,S,1996-04-09,JG,1,1,123,N,DIOR,NA,NA,0
1996,S,1996-04-09,JG,1,1,127,N,DIOR,M,A,46
1996,S,1996-04-09,JG,1,1,130,N,DIOR,M,A,48
1996,S,1996-04-09,JG,1,1,131,N,DIOR,M,A,55
1996,S,1996-04-09,JG,1,1,140,N,DIOR,M,A,53
1996,S,1996-04-09,JG,1,2,11,N,DIME,M,A,54
1996,S,1996-04-09,JG,1,2,19,N,DIOR,NA,J,30
1996,S,1996-04-09,JG,1,2,21,N,DIOR,F,A,62
1996,S,1996-04-09,JG,1,2,40,N,DIOR,M,A,50
1996,S,1996-04-09,JG,1,2,44,N,DIOR,F,A,54
1996,S,1996-04-09,JG,1,2,45,N,DIOR,M,A,52
1996,S,1996-04-09,JG,1,2,47,N,DIOR,F,A,58
1996,S,1996-04-09,JG,1,2,48,N,ONLE,F,A,36
1996,S,1996-04-09,JG,1,2,53,N,DIOR,F,A,59
1996,S,1996-04-09,JG,1,2,66,N,DIOR,M,A,51
1996,S,1996-04-09,JG,1,2,68,N,DISP,F,A,105
1996,S,1996-04-09,JG,1,2,96,N,DIOR,M,A,58
1996,S,1996-04-09,JG,1,2,104,N,ONLE,F,A,29
1996,S,1996-04-09,JG,1,2,106,N,SPSP,M,A,118
1996,S,1996-04-09,JG,1,2,107,N,DIOR,F,A,53
1996,S,1996-04-09,JG,1,2,114,N,DIOR,F,A,52
1996,S,1996-04-09,JG,1,2,119,N,DIOR,M,A,58
1996,S,1996-04-09,JG,1,2,120,N,ONLE,M,A,34
1996,S,1996-04-09,JG,1,2,129,N,DIOR,F,A,52
1996,S,1996-04-09,JG,1,2,139,N,DIOR,M,A,56
1996,S,1996-04-09,JG,1,2,144,N,DIOR,M,A,50
1996,S,1996-04-09,JG,1,2,145,N,DIOR,NA,J,32
1996,S,1996-04-09,JG,1,3,11,N,DIOR,M,A,44
1996,S,1996-04-09,JG,1,3,24,N,ONLE,M,A,28
1996,S,1996-04-09,JG,1,3,32,N,ONLE,M,A,36
1996,S,1996-04-09,JG,1,3,34,N,DIOR,M,A,53
1996,S,1996-04-09,JG,1,3,43,N,DIOR,M,A,53
1996,S,1996-04-09,JG,1,3,59,N,SPSP,M,A,101
1996,S,1996-04-09,JG,1,3,71,N,DIOR,M,A,0
1996,S,1996-04-09,JG,1,3,77,N,DIOR,M,A,44
1996,S,1996-04-09,JG,1,3,83,N,DIOR,F,A,57
1996,S,1996-04-09,JG,1,3,84,N,SPSP,M,A,128
1996,S,1996-04-09,JG,1,3,87,N,DIOR,NA,J,39
1996,S,1996-04-09,JG,1,3,92,N,SPSP,F,A,98
1996,S,1996-04-09,JG,1,3,93,N,SPSP,M,A,106
1996,S,1996-04-09,JG,1,3,107,N,DIOR,F,A,46
1996,S,1996-04-09,JG,1,3,113,N,DIOR,M,A,42
1996,S,1996-04-09,JG,1,3,141,N,DIOR,F,A,67
1996,S,1996-04-09,JG,1,3,144,N,DIOR,M,A,54
1996,S,1996-04-09,JG,1,3,145,N,DIOR,NA,J,35
1996,S,1996-04-10,JG,2,1,11,N,PGFL,F,A,10
1996,S,1996-04-10,JG,2,1,12,N,DIOR,M,A,38
1996,S,1996-04-10,JG,2,1,24,N,DIOR,F,A,51
1996,S,1996-04-10,JG,2,1,32,N,DIOR,F,A,36
1996,S,1996-04-10,JG,2,1,33,N,SPSP,M,A,118
1996,S,1996-04-10,JG,2,1,46,N,DIOR,F,A,47
1996,S,1996-04-10,JG,2,1,58,N,DIOR,F,A,54
1996,S,1996-04-10,JG,2,1,65,N,PGFL,NA,NA,0
1996,S,1996-04-10,JG,2,1,82,N,NEMI,F,A,185
1996,S,1996-04-10,JG,2,1,85,N,PGFL,M,A,10
1996,S,1996-04-10,JG,2,1,102,N,SPSP,F,A,89
1996,S,1996-04-10,JG,2,1,118,N,ONLE,M,A,41
1996,S,1996-04-10,JG,2,1,131,N,SPSP,F,A,82
1996,S,1996-04-10,JG,2,1,132,N,ONLE,F,A,33
1996,S,1996-04-10,JG,2,1,138,N,PGFL,M,A,14
1996,S,1996-04-10,JG,2,2,6,N,PGFL,F,A,7
1996,S,1996-04-10,JG,2,2,11,N,DIOR,F,A,44
1996,S,1996-04-10,JG,2,2,35,N,DIOR,NA,J,24
1996,S,1996-04-10,JG,2,2,40,N,DIOR,M,A,55
1996,S,1996-04-10,JG,2,2,46,N,PGFL,F,A,9
1996,S,1996-04-10,JG,2,2,58,N,DIOR,F,A,41
1996,S,1996-04-10,JG,2,2,85,N,PGFL,F,A,10
1996,S,1996-04-10,JG,2,2,93,N,DIOR,NA,J,23
1996,S,1996-04-10,JG,2,2,94,N,DIOR,M,A,42
1996,S,1996-04-10,JG,2,2,107,N,NEMI,F,A,190
1996,S,1996-04-10,JG,2,2,108,N,ONLE,M,A,0
1996,S,1996-04-10,JG,2,2,109,N,DIOR,F,A,52
1996,S,1996-04-10,JG,2,3,24,N,SPSP,M,A,104
1996,S,1996-04-10,JG,2,3,32,N,DIOR,M,A,58
1996,S,1996-04-10,JG,2,3,34,N,DIOR,F,A,44
1996,S,1996-04-10,JG,2,3,60,N,SPSP,NA,J,71
1996,S,1996-04-10,JG,2,3,132,N,DIOR,M,A,52
1996,S,1996-04-10,JG,2,3,144,N,DIOR,F,A,26
1996,S,1996-04-11,JG,3,1,11,N,ONLE,NA,NA,0
1996,S,1996-04-11,JG,3,1,46,N,DIOR,M,A,60
1996,S,1996-04-11,JG,3,1,65,N,DIOR,NA,J,26
1996,S,1996-04-11,JG,3,1,69,N,DIOR,M,A,51
1996,S,1996-04-11,JG,3,1,92,N,DIOR,F,A,51
1996,S,1996-04-11,JG,3,1,102,N,SPSP,M,A,105
1996,S,1996-04-11,JG,3,1,106,N,ONLE,M,A,39
1996,S,1996-04-11,JG,3,1,108,N,DIOR,NA,J,38
1996,S,1996-04-11,JG,3,1,122,N,DIOR,F,A,54
1996,S,1996-04-11,JG,3,1,140,N,DIOR,M,A,48
